"Day";"Fortnight";"Code_point_Libelle";"TEMP.med";"TEMP.mean";"SALI.med";"SALI.mean";"CHLOROA.med";"CHLOROA.mean"
110;8;"Le Cornard";13;12,8263529411765;32,4;31,7611764705882;2,27;2,73176470588235
111;8;"Le Cornard";13;12,8263529411765;32,4;31,7611764705882;2,27;2,73176470588235
112;8;"Le Cornard";13;12,8263529411765;32,4;31,7611764705882;2,27;2,73176470588235
113;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
114;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
115;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
116;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
117;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
118;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
119;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
120;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
121;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
122;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
123;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
124;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
125;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
126;9;"Le Cornard";14,375;14,444;32,13;32,121;3,365;3,77888888888889
127;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
128;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
129;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
130;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
131;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
132;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
133;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
134;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
135;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
136;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
137;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
138;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
139;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
140;10;"Le Cornard";15,7;16,00345;32,195;32,1525;3,51;3,57388888888889
141;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
142;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
143;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
144;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
145;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
146;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
147;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
148;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
149;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
150;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
151;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
152;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
153;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
154;11;"Le Cornard";17,46;16,8908695652174;33,4;33,1634782608696;3,1;3,60473684210526
155;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
156;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
157;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
158;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
159;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
160;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
161;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
162;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
163;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
164;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
165;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
166;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
167;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
168;12;"Le Cornard";18,45;18,586625;33,415;33,1816666666667;3,5;4,44588235294118
169;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
170;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
171;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
172;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
173;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
174;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
175;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
176;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
177;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
178;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
179;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
180;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
181;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
182;13;"Le Cornard";19,6;19,43752;33,7;33,5728;4,53;5,82315789473684
183;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
184;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
185;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
186;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
187;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
188;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
189;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
190;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
191;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
192;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
193;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
194;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
195;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
196;14;"Le Cornard";20,545;20,5194444444444;34,185;33,6438888888889;5,65;4,90625
197;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
198;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
199;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
200;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
201;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
202;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
203;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
204;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
205;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
206;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
207;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
208;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
209;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
210;15;"Le Cornard";20,8;20,8165263157895;34,1;33,9084210526316;3,89;4,661875
211;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
212;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
213;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
214;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
215;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
216;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
217;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
218;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
219;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
220;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
221;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
222;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
223;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
224;16;"Le Cornard";21,35;21,3179444444444;34,525;34,2855555555556;6,36;5,99692307692308
225;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
226;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
227;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
228;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
229;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
230;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
231;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
232;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
233;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
234;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
235;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
236;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
237;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
238;17;"Le Cornard";20,94;21,1321428571429;34,6;34,5214285714286;3,295;4,03083333333333
239;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
240;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
241;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
242;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
243;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
244;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
245;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
246;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
247;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
248;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
249;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
250;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
251;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
252;18;"Le Cornard";20,52;20,394;34,92;34,8246666666667;3,455;3,68928571428571
253;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
254;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
255;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
256;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
257;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
258;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
259;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
260;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
261;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
262;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
263;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
264;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
265;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
266;19;"Le Cornard";19,35;19,5764705882353;34,72;34,6241176470588;3,44;3,41866666666667
267;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
268;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
269;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
270;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
271;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
272;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
273;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
274;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
275;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
276;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
277;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
278;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
279;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
280;20;"Le Cornard";17,9;17,9464705882353;34,51;34,5323529411765;2,18;2,49066666666667
281;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
282;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
283;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
284;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
285;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
286;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
287;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
288;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
289;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
290;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
291;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
292;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
293;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
294;21;"Le Cornard";16,775;16,68255;34,55;34,537;2,22;2,17578947368421
295;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
296;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
297;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
298;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
299;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
300;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
301;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
302;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
303;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
304;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
305;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
306;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
307;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
308;22;"Le Cornard";15,2;15,5175;34,2;34,109375;1,79;1,89923076923077
309;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
310;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
311;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
312;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
313;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
314;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
315;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
316;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
317;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
318;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
319;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
320;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
321;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
322;23;"Le Cornard";12,8;13,075;33,515;33,23;1,5;1,63375
323;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
324;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
325;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
326;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
327;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
328;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
329;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
330;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
331;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
332;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
333;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
334;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
335;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
336;24;"Le Cornard";12,1;11,8417647058824;33,3;33,2229411764706;1,34;1,354
337;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
338;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
339;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
340;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
341;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
342;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
343;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
344;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
345;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
346;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
347;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
348;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
349;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
350;25;"Le Cornard";9,55;9,71;33;32,9011764705882;0,86;0,983529411764706
351;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
352;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
353;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
354;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
355;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
356;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
357;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
358;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
359;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
360;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
361;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
362;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
363;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
364;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
365;26;"Le Cornard";9,5;9,26284615384615;32,74;32,1346153846154;0,85;1,0425
1;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
2;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
3;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
4;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
5;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
6;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
7;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
8;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
9;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
10;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
11;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
12;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
13;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
14;1;"Loguivy";9,76;9,46133333333333;34,76;34,754;0,34;0,35
15;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
16;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
17;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
18;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
19;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
20;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
21;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
22;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
23;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
24;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
25;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
26;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
27;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
28;2;"Loguivy";9,255;8,94357142857143;34,85;34,7585714285714;0,42;0,405714285714286
29;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
30;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
31;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
32;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
33;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
34;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
35;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
36;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
37;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
38;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
39;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
40;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
41;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
42;3;"Loguivy";8,64;8,55666666666667;34,775;34,5016666666667;0,565;0,525
43;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
44;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
45;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
46;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
47;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
48;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
49;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
50;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
51;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
52;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
53;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
54;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
55;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
56;4;"Loguivy";8,6;8,573125;34,595;34,558125;0,585;0,735625
57;5;"Loguivy";8,96;8,78727272727273;34,66;34,6072727272727;0,83;1,25454545454545
58;5;"Loguivy";8,96;8,78727272727273;34,66;34,6072727272727;0,83;1,25454545454545
59;5;"Loguivy";8,96;8,78727272727273;34,66;34,6072727272727;0,83;1,25454545454545
60;5;"Loguivy";8,96;8,78727272727273;34,66;34,6072727272727;0,83;1,25454545454545
61;5;"Loguivy";8,96;8,78727272727273;34,66;34,6072727272727;0,83;1,25454545454545
62;5;"Loguivy";8,96;8,78727272727273;34,66;34,6072727272727;0,83;1,25454545454545
